algorithm,threads,graph,k,seed,epsilon,imbalance,objective,km1,cut,initial_km1,judiciousLoad,initialJudiciousLoad,minLoad,maxHnDegree,maxBlockTime,partitionTime,judiciousTime,fmTime,lpTime,coarseningTime,ipTime,preprocessingTime
Block-Load-Margin-1.1,16,0-part_128-s.repeats.hgr,48,104,0.03,5.2,km1,5461,524,4528,163,216,126,126,0.000169741,0.0342251,0.00158687,0,0,7.693e-05,0.0295482,0.00255023
Block-Load-Margin-1.1,16,0-part_128-l.repeats.hgr,48,104,0.03,1.64516,km1,23109,3184,22227,983,1212,952,126,0.000710413,0.269808,0.00605823,0,0,0.0107365,0.231693,0.0149433
Block-Load-Margin-1.1,16,0-part_404-s.repeats.hgr,48,104,0.03,4.84615,km1,18608,1007,15852,467,790,402,402,0.00408294,0.166555,0.0137869,0,0,0.00015671,0.131252,0.0187065
Block-Load-Margin-1.1,16,0-part_404-l.repeats.hgr,48,104,0.03,2.26087,km1,38790,5381,33469,1673,3057,1618,402,0.00196159,0.629439,0.0359961,0,0,0.000537072,0.554332,0.0292245
Block-Load-Margin-1.1,16,0-part_sm_part1_170859.repeats.hgr,48,104,0.03,0.517978,km1,295270,52079,279799,10294,13832,10214,142,0.00437841,5.37491,0.0790846,0,0,1.96456,2.00652,0.863634
Block-Load-Margin-1.1,16,0-part_sm_part3_31854.repeats.hgr,48,104,0.03,0.221386,km1,223508,43737,215854,8548,10004,8469,142,0.00463436,2.39068,0.0354544,0,0,0.640156,1.47478,0.136124
Block-Load-Margin-1.1,16,0-part_sm_part12_20753.repeats.hgr,48,104,0.03,0.249423,km1,208520,40040,199277,7781,9205,7710,142,0.00421852,1.97584,0.0396091,0,0,0.420014,1.3522,0.0944067
Block-Load-Margin-1.1,16,0-part_sm_part24_11756.repeats.hgr,48,104,0.03,0.191837,km1,174000,31320,169513,5725,6987,5670,142,0.00133815,1.34377,0.0290005,0,0,0.212949,1.00697,0.0574401
Block-Load-Margin-1.01,16,0-part_59-s.repeats.hgr,48,48,0.03,5.5,km1,1609,249,1255,57,106,0,57,6.3661e-05,0.0213047,0.000506372,0,0,7.3431e-05,0.0190134,0.00141481
Block-Load-Margin-1.01,16,0-part_59-l.repeats.hgr,48,48,0.03,1.95652,km1,6750,1391,5333,364,747,339,57,0.000101601,0.139567,0.0103422,0,0,0.000389422,0.118798,0.00867242
Block-Load-Margin-1.01,16,0-part_128-0.repeats.hgr,48,48,0.03,3,km1,14255,2140,12395,535,1163,487,126,0.000237561,0.117304,0.00848273,0,0,0.000252731,0.101115,0.00627765
Block-Load-Margin-1.01,16,0-part_128-s.repeats.hgr,48,48,0.03,4.2,km1,5476,523,4718,159,203,126,126,0.000122791,0.0364508,0.00112571,0,0,7.171e-05,0.0321029,0.00268816
Block-Load-Margin-1.01,16,0-part_128-l.repeats.hgr,48,48,0.03,0.33871,km1,23105,3307,22650,982,1281,956,126,0.000658322,0.260613,0.00367249,0,0,0.0101365,0.22578,0.0147081
Block-Load-Margin-1.01,16,0-part_404-s.repeats.hgr,48,48,0.03,7.46154,km1,18927,1014,15960,487,720,402,402,0.00246513,0.169082,0.0109726,0,0,0.000164921,0.136551,0.0187595
Block-Load-Margin-1.01,16,0-part_404-l.repeats.hgr,48,48,0.03,1.32609,km1,38742,5310,33042,1676,3380,1618,402,0.00135798,0.625187,0.0293791,0,0,0.000675373,0.553093,0.0330373
Block-Load-Margin-1.01,16,0-part_sm_part1_170859.repeats.hgr,48,48,0.03,0.628652,km1,273609,53438,252992,9842,14236,9763,142,0.00505609,5.08288,0.0668688,0,0,1.83057,1.97249,0.785017
Block-Load-Margin-1.01,16,0-part_sm_part3_31854.repeats.hgr,48,48,0.03,0.212349,km1,225171,43676,216503,8585,9957,8532,142,0.0042108,2.39109,0.0383547,0,0,0.647143,1.49275,0.108431
Block-Load-Margin-1.01,16,0-part_sm_part12_20753.repeats.hgr,48,48,0.03,0.244804,km1,206706,40236,198914,7745,8891,7674,142,0.00137232,1.96782,0.0246986,0,0,0.419761,1.3593,0.0956088
Block-Load-Margin-1.01,16,0-part_sm_part24_11756.repeats.hgr,48,48,0.03,0.17551,km1,170207,31454,166672,5645,6547,5596,142,0.000401122,1.35215,0.0171457,0,0,0.211376,1.02977,0.0572865
Block-Load-Margin-1.05,16,0-part_59-s.repeats.hgr,48,48,0.03,5.5,km1,1495,249,1001,57,98,0,57,5.931e-05,0.0196394,0.000613002,0,0,7.933e-05,0.0174197,0.00125578
Block-Load-Margin-1.05,16,0-part_59-l.repeats.hgr,48,48,0.03,2.26087,km1,6680,1353,5436,363,814,338,57,0.000477162,0.136118,0.00744971,0,0,0.000346041,0.120791,0.00620472
Block-Load-Margin-1.05,16,0-part_128-0.repeats.hgr,48,48,0.03,3.22222,km1,14646,2165,12829,553,1245,508,126,0.000433002,0.114323,0.00752859,0,0,0.000265491,0.0983157,0.00694957
Block-Load-Margin-1.05,16,0-part_128-s.repeats.hgr,48,48,0.03,4.2,km1,5468,525,4513,157,223,126,126,0.00010415,0.036858,0.00145749,0,0,9.3611e-05,0.0325263,0.00232163
Block-Load-Margin-1.05,16,0-part_128-l.repeats.hgr,48,48,0.03,1.37097,km1,23604,3266,22630,990,1208,970,126,0.000362821,0.271719,0.00921179,0,0,0.0106465,0.23002,0.0154955
Block-Load-Margin-1.05,16,0-part_404-s.repeats.hgr,48,48,0.03,3.38462,km1,18806,1000,14633,477,657,402,402,0.00206342,0.183386,0.0169588,0,0,0.000151061,0.145165,0.0186115
Block-Load-Margin-1.05,16,0-part_404-l.repeats.hgr,48,48,0.03,1.34783,km1,39352,5459,33090,1687,3448,1643,402,0.00137714,0.668327,0.0333359,0,0,0.000538831,0.581276,0.0438159
Block-Load-Margin-1.05,16,0-part_sm_part1_170859.repeats.hgr,48,48,0.03,0.473876,km1,279072,52973,257991,9948,12989,9875,142,0.00695951,5.16794,0.0749698,0,0,1.8308,1.96699,0.862146
Block-Load-Margin-1.05,16,0-part_sm_part3_31854.repeats.hgr,48,48,0.03,0.240964,km1,224258,43981,214812,8569,9894,8498,142,0.0034777,2.33678,0.0440085,0,0,0.628253,1.43339,0.126726
Block-Load-Margin-1.05,16,0-part_sm_part12_20753.repeats.hgr,48,48,0.03,0.150115,km1,205737,40061,197714,7721,8855,7662,142,0.00219709,2.00284,0.0272046,0,0,0.419611,1.38726,0.100566
Block-Load-Margin-1.05,16,0-part_sm_part24_11756.repeats.hgr,48,48,0.03,0.187755,km1,171518,31379,166695,5665,6630,5631,142,0.0010965,1.37986,0.0201576,0,0,0.213642,1.05077,0.0582452
Block-Load-Margin-1.1,16,0-part_59-s.repeats.hgr,48,48,0.03,6.5,km1,1438,244,1004,57,109,0,57,6.761e-05,0.0225054,0.000539312,0,0,7.8841e-05,0.0199439,0.00167215
Block-Load-Margin-1.1,16,0-part_59-l.repeats.hgr,48,48,0.03,2.1087,km1,6828,1373,5855,363,817,338,57,0.000349202,0.141083,0.00745321,0,0,0.000381462,0.124406,0.00754939
Block-Load-Margin-1.1,16,0-part_128-0.repeats.hgr,48,48,0.03,3.05556,km1,14382,2188,12779,549,1129,498,126,0.000391931,0.112636,0.00758374,0,0,0.000228811,0.0967046,0.00684878
Block-Load-Margin-1.1,16,0-part_128-s.repeats.hgr,48,48,0.03,4.2,km1,5486,522,4971,162,199,126,126,0.00011065,0.0373926,0.00341556,0,0,9.94e-05,0.0309354,0.00244788
Block-Load-Margin-1.1,16,0-part_128-l.repeats.hgr,48,48,0.03,0.16129,km1,23074,3214,22677,976,1113,965,126,0.000399022,0.269416,0.00819099,0,0,0.0102669,0.230766,0.0140388
Block-Load-Margin-1.1,16,0-part_404-s.repeats.hgr,48,48,0.03,9.84615,km1,18831,967,14247,475,738,402,402,0.00353897,0.169119,0.0234672,0,0,0.000280511,0.124079,0.0188456
Block-Load-Margin-1.1,16,0-part_404-l.repeats.hgr,48,48,0.03,2.63043,km1,38954,5379,32907,1705,2865,1596,402,0.0018909,0.593915,0.0330083,0,0,0.000662892,0.510802,0.0400895
Block-Load-Margin-1.1,16,0-part_sm_part1_170859.repeats.hgr,48,48,0.03,0.503652,km1,311071,53037,297621,10617,14382,10544,142,0.00657347,5.20273,0.0869506,0,0,1.83953,1.96647,0.851497
Block-Load-Margin-1.1,16,0-part_sm_part3_31854.repeats.hgr,48,48,0.03,0.28012,km1,224599,43923,214675,8585,10295,8518,142,0.00517472,2.42086,0.0336548,0,0,0.631192,1.51491,0.136827
Block-Load-Margin-1.1,16,0-part_sm_part12_20753.repeats.hgr,48,48,0.03,0.210162,km1,205606,40131,196537,7724,9150,7650,142,0.00258151,1.99324,0.0296013,0,0,0.421146,1.38317,0.0907665
Block-Load-Margin-1.1,16,0-part_sm_part24_11756.repeats.hgr,48,48,0.03,0.204082,km1,173640,31446,167005,5715,6446,5678,142,0.00210274,1.32635,0.0299401,0,0,0.210824,0.986371,0.0626621
Block-Load-Margin-1.01,16,0-part_59-s.repeats.hgr,48,20,0.03,5.5,km1,1495,249,1110,57,107,0,57,6.4121e-05,0.0208421,0.000550702,0,0,7.65e-05,0.0186236,0.00131956
Block-Load-Margin-1.01,16,0-part_59-l.repeats.hgr,48,20,0.03,1.52174,km1,6669,1353,5604,359,846,337,57,0.000387451,0.137617,0.00789526,0,0,0.000388412,0.121646,0.00642334
Block-Load-Margin-1.01,16,0-part_128-0.repeats.hgr,48,20,0.03,4.5,km1,14618,2169,12432,553,1284,494,126,0.000378622,0.115504,0.00823376,0,0,0.000119171,0.099248,0.00668242
Block-Load-Margin-1.01,16,0-part_128-s.repeats.hgr,48,20,0.03,3.2,km1,5469,509,4833,154,212,126,126,0.00010417,0.0343061,0.00129959,0,0,8.5931e-05,0.0298717,0.00257729
Block-Load-Margin-1.01,16,0-part_128-l.repeats.hgr,48,20,0.03,0.612903,km1,23065,3253,22624,982,1389,937,126,0.000618813,0.26725,0.00539003,0,0,0.01012,0.230382,0.0152309
Block-Load-Margin-1.01,16,0-part_404-s.repeats.hgr,48,20,0.03,4.92308,km1,18626,981,15402,493,668,402,402,0.00208223,0.173003,0.0117205,0,0,0.000196391,0.139815,0.0186716
Block-Load-Margin-1.01,16,0-part_404-l.repeats.hgr,48,20,0.03,2.28261,km1,38964,5432,33564,1681,3566,1593,402,0.00319461,0.616284,0.0346493,0,0,0.000602262,0.530616,0.0413125
Block-Load-Margin-1.01,16,0-part_sm_part1_170859.repeats.hgr,48,20,0.03,0.462921,km1,278147,53008,266185,9936,14181,9863,142,0.00410419,5.12364,0.0475851,0,0,1.848,1.98131,0.828729
Block-Load-Margin-1.01,16,0-part_sm_part3_31854.repeats.hgr,48,20,0.03,0.308735,km1,224769,42398,219933,8582,10263,8510,142,0.00131649,2.40767,0.0337007,0,0,0.640192,1.50879,0.119989
Block-Load-Margin-1.01,16,0-part_sm_part12_20753.repeats.hgr,48,20,0.03,0.2194,km1,203864,40039,197526,7685,9023,7628,142,0.00187407,1.95523,0.0211325,0,0,0.416512,1.35688,0.0928096
Block-Load-Margin-1.01,16,0-part_sm_part24_11756.repeats.hgr,48,20,0.03,0.208163,km1,172113,31459,166661,5687,6657,5642,142,0.000578232,1.31284,0.0185284,0,0,0.212084,0.978712,0.0665371
Block-Load-Margin-1.05,16,0-part_59-s.repeats.hgr,48,20,0.03,5.5,km1,1495,249,1030,57,98,0,57,6.471e-05,0.0218157,0.000544102,0,0,8.173e-05,0.0193525,0.00152924
