algorithm,threads,graph,k,seed,epsilon,imbalance,objective,km1,cut,initial_km1,judiciousLoad,initialJudiciousLoad,minLoad,maxHnDegree,maxBlockTime,partitionTime,judiciousTime,fmTime,lpTime,coarseningTime,ipTime,preprocessingTime
FM,16,sat14_atco_enc3_opt2_10_14.cnf.primal.hgr,160,13,0.03,0.0299162,km1,205118,204418,423627,35105,37590,27372,783,0,3.42309,0,1.3598,0.154814,0.448732,0.586618,0.416578
FM,16,dac2012_superblue12.hgr,160,13,0.03,0.0294737,km1,115979,80636,157415,10486,10951,6063,1006,0,7.76101,0,5.82425,0.137368,0.42402,0.658322,0.327303
FM,16,sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.hgr,160,13,0.03,0.0295608,km1,157176,151503,180404,8793,7768,134,128,0,1.53676,0,0.933092,0.0396609,0.0699273,0.375192,0.0610071
FM,16,tomographic1.mtx.hgr,160,13,0.03,0.0295699,km1,21088,16243,26976,642,704,218,15,0,1.03922,0,0.73035,0.015005,0.0297887,0.232704,0.0186132
FM,16,sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.primal.hgr,160,13,0.03,0.0299973,km1,1381337,1339900,1694010,47289,50552,12643,1508,0,6.09722,0,3.6397,0.323419,0.535058,0.953359,0.226222
FM,16,sat14_6s130-opt.cnf.primal.hgr,160,13,0.03,0.0291262,km1,35875,34769,41981,2808,2955,601,2126,0,0.369447,0,0.119283,0.00692934,0.017604,0.188852,0.0235938
FM,16,torso3.mtx.hgr,160,13,0.03,0.0296296,km1,110347,90567,160768,2642,3139,1895,21,0,3.40046,0,2.44365,0.0737677,0.136127,0.604416,0.076888
FM,16,sat14_UR-15-10p1.cnf.primal.hgr,160,13,0.03,0.0296,km1,116894,111364,142852,12705,12747,5637,62,0,1.26755,0,0.645319,0.0302594,0.0827387,0.330687,0.107848
FM,16,as-22july06.mtx.hgr,160,13,0.03,0.0277778,km1,12555,6887,14626,10817,10705,5,2390,0,0.358295,0,0.0916757,0.00795946,0.0122697,0.231096,0.0103441
FM,16,sat14_manol-pipe-c8nidw.cnf.hgr,160,13,0.03,0.0297265,km1,174186,169283,231409,9642,10699,3441,1087,0,2.32918,0,1.29094,0.0849497,0.11551,0.57608,0.13459
FM,16,li.mtx.hgr,160,13,0.03,0.028169,km1,65265,21294,78586,805,1014,210,108,0,1.15606,0,0.478377,0.0300004,0.0548759,0.56391,0.0232624
FM,16,sat14_k2fix_gr_rcs_w9.shuffled.cnf.dual.hgr,160,13,0.03,0.00524109,km1,31421,9712,52558,950,1109,134,9,0,2.57493,0,1.83988,0.10755,0.140209,0.395916,0.0395078
FM,16,sat14_6s11-opt.cnf.primal.hgr,160,13,0.03,0.0288462,km1,27300,26166,31337,3009,3014,395,2552,0,0.300346,0,0.0919836,0.00710646,0.0136539,0.160705,0.0191934
FM,16,mono_500Hz.mtx.hgr,160,13,0.03,0.0236072,km1,124226,90336,151511,2263,2626,1373,719,0,2.81363,0,1.75841,0.0982792,0.159025,0.675167,0.0753873
FM,16,sat14_UR-20-5p0.cnf.hgr,160,13,0.03,0.0299145,km1,97778,91591,144949,16632,17004,5529,43,0,1.94022,0,1.08626,0.0676734,0.122043,0.390645,0.137665
FM,16,sat14_6s130-opt.cnf.dual.hgr,160,13,0.03,0.0299003,km1,7984,4286,9547,410,424,257,3,0,0.557133,0,0.331239,0.0118304,0.025148,0.141301,0.0217326
FM,16,sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr,160,13,0.03,0.029919,km1,170226,169994,214116,44368,44661,32465,587,0,3.19316,0,1.16819,0.101032,0.418473,0.360325,0.63831
FM,16,sat14_6s133.cnf.dual.hgr,160,13,0.03,0.0294785,km1,8067,4456,9538,397,402,225,3,0,0.632352,0,0.405953,0.0154088,0.0245647,0.139252,0.021041
