algorithm,threads,graph,k,seed,epsilon,imbalance,objective,km1,cut,initial_km1,judiciousLoad,initialJudiciousLoad,minLoad,maxHnDegree,maxBlockTime,partitionTime,judiciousTime,fmTime,lpTime,coarseningTime,ipTime,preprocessingTime
Judicious-Increase,16,sat14_atco_enc3_opt2_10_14.cnf.hgr,160,72,0.03,0.125218,km1,1810029,1673634,1831671,42467,48002,42103,393,0.00585914,2.70867,0.0551847,0,0,0.584862,0.541745,0.681728
Judicious-Increase,16,F2.mtx.hgr,160,72,0.03,0.536913,km1,132862,61294,140394,1286,1494,1257,345,0.00123715,0.594395,0.116342,0,0,0.162295,0.226671,0.0521258
Judicious-Increase,16,sat14_6s9.cnf.dual.hgr,160,72,0.03,0.146497,km1,13750,9069,13842,301,307,299,3,0.000245621,0.381449,0.0104104,0,0,0.0194766,0.308388,0.0181882
Judicious-Increase,16,sat14_dated-10-17-u.cnf.primal.hgr,160,72,0.03,0.0522648,km1,298092,279093,302163,8591,9052,8522,38,0.000619862,0.702879,0.010586,0,0,0.0810953,0.38593,0.118859
Judicious-Increase,16,sat14_SAT_dat.k100-24_1_rule_2.cnf.dual.hgr,160,72,0.03,0.0473446,km1,117187,91029,114746,10911,11063,10857,23,0.0603328,7.55459,0.173243,0,0,1.06653,4.62041,0.616048
Judicious-Increase,16,gupta3.mtx.hgr,160,72,0.03,1.17143,km1,1212795,16783,1167761,14672,15218,1727,14672,0.0756855,3.12077,0.301671,0,0,0.341723,1.6656,0.370645
Judicious-Increase,16,sat14_bob12s02.cnf.hgr,160,72,0.03,0.0577508,km1,39952,34810,39959,798,839,705,135,0.00014595,0.416786,0.00328288,0,0,0.0155798,0.357891,0.0216037
Judicious-Increase,16,sat14_MD5-30-4.cnf.primal.hgr,160,72,0.03,0.25,km1,72891,52947,73525,884,956,876,100,3.469e-05,0.278045,0.00800221,0,0,0.00405089,0.247193,0.0137161
Judicious-Increase,16,fem_filter.mtx.hgr,160,72,0.03,0.358531,km1,96908,53889,92539,1072,1536,1062,565,0.000403831,0.469694,0.0569802,0,0,0.111748,0.232976,0.0287585
Judicious-Increase,16,bbmat.mtx.hgr,160,72,0.03,0.679012,km1,134071,37682,138699,1084,1220,1074,132,0.000131611,0.401703,0.031532,0,0,0.0610268,0.267132,0.0197675
Judicious-Increase,16,ex19.mtx.hgr,160,72,0.03,0.394737,km1,22035,10292,21897,216,238,208,50,0.000158331,0.238153,0.0156305,0,0,0.00397586,0.203812,0.00962252
Judicious-Increase,16,ted_A.mtx.hgr,160,72,0.03,0.671642,km1,24034,6363,25152,219,281,204,147,0.000207081,0.205542,0.0185486,0,0,0.00567832,0.162575,0.00977005
Judicious-Increase,16,sat14_velev-vliw-uns-2.0-uq5.cnf.primal.hgr,160,72,0.03,0.305907,km1,2801624,1960389,2799085,58531,69713,27027,45096,0.0349294,1.95144,0.12086,0,0,0.279729,0.88977,0.284489
Judicious-Increase,16,Andrews.mtx.hgr,160,72,0.03,0.28,km1,148483,55988,149831,1307,1364,1296,36,0.000205951,0.355831,0.0145215,0,0,0.0317398,0.255474,0.0260333
Judicious-Increase,16,sat14_9dlx_vliw_at_b_iq3.cnf.hgr,160,72,0.03,1.00344,km1,958750,811552,969015,14579,20733,10620,11692,0.00303367,1.08394,0.0181514,0,0,0.133143,0.67948,0.112861
Judicious-Increase,16,image_interp.mtx.hgr,160,72,0.03,0.142667,km1,43853,38520,44150,1736,1756,1720,6,0.000266361,0.373825,0.00517473,0,0,0.0300816,0.26949,0.0366764
Judicious-Increase,16,para-4.mtx.hgr,160,72,0.03,0.308977,km1,201171,115806,197770,5815,7105,2121,5776,0.00517263,0.530248,0.0108072,0,0,0.123427,0.254841,0.0694536
Judicious-Increase,16,sat14_SAT_dat.k70-24_1_rule_1.cnf.dual.hgr,160,72,0.03,0.0607723,km1,87935,68683,87339,7655,7803,7606,23,0.00894156,4.86396,0.081497,0,0,0.74636,2.83503,0.423005
Judicious-Increase,16,sat14_MD5-29-4.cnf.dual.hgr,160,72,0.03,0.405868,km1,5895,4383,6095,91,96,89,6,0.000334062,0.293897,0.0547038,0,0,0.0169285,0.195172,0.0124536
Judicious-Increase,16,sat14_atco_enc2_opt1_15_100.cnf.primal.hgr,160,72,0.03,0.402174,km1,641593,413662,694899,7684,10399,7609,1031,0.000350491,0.593779,0.0652965,0,0,0.0530289,0.364559,0.0608324
Judicious-Increase,16,g7jac040sc.mtx.hgr,160,72,0.03,0.432432,km1,26352,10131,27025,241,280,233,99,4.962e-05,0.271892,0.017436,0,0,0.00337289,0.239088,0.00735776
Judicious-Increase,16,Franz11.mtx.hgr,160,72,0.03,0.121693,km1,175853,47049,176032,1399,1432,1388,20,0.000117131,0.318718,0.00578693,0,0,0.0124082,0.263063,0.0243044
Judicious-Increase,16,waveguide3D.mtx.hgr,160,72,0.03,0.416667,km1,30754,16650,31836,326,350,317,28,0.000117711,0.245338,0.0253218,0,0,0.00936607,0.188783,0.0130688
Judicious-Increase,16,sat14_atco_enc3_opt1_04_50.cnf.hgr,160,72,0.03,0.066303,km1,1753872,1661869,1768576,51399,53141,50973,513,0.00759777,3.20523,0.055258,0,0,0.71625,0.544224,0.863675
Judicious-Increase,16,kron_g500-logn16.mtx.hgr,160,72,0.03,0.165854,km1,1719565,48645,1719194,20042,20265,9632,17998,0.0339138,5.72485,0.118716,0,0,1.37891,3.26934,0.245276
Judicious-Increase,16,sat14_6s16.cnf.dual.hgr,160,72,0.03,0.2,km1,12847,8460,12925,278,282,276,3,0.000257261,0.318635,0.0121569,0,0,0.0164142,0.255898,0.0166201
Judicious-Increase,16,sat14_ACG-20-5p1.cnf.hgr,160,72,0.03,0.055314,km1,303153,282023,304243,10807,11091,10711,43,0.00153907,0.906366,0.0139908,0,0,0.150617,0.333277,0.176171
Judicious-Increase,16,sat14_gss-22-s100.cnf.primal.hgr,160,72,0.03,0.111111,km1,45450,41830,45893,881,979,873,80,7.799e-05,0.343463,0.00832375,0,0,0.00974912,0.293869,0.0181915
Judicious-Increase,16,sat14_9vliw_m_9stages_iq3_C1_bug8.cnf.primal.hgr,160,72,0.03,0.152855,km1,16792082,11748597,16795965,329062,367987,157703,220932,0.148831,13.1535,0.557497,0,0,1.77989,6.35075,1.61287
Judicious-Increase,16,conf5_4-8x8-05.mtx.hgr,160,72,0.03,0.12013,km1,127356,46482,127500,1110,1143,1089,39,0.000240671,0.32555,0.0474531,0,0,0.032178,0.198628,0.0312841
Judicious-Increase,16,sat14_MD5-30-5.cnf.dual.hgr,160,72,0.03,0.384977,km1,5943,4486,6155,93,100,92,6,0.000171031,0.32744,0.0576341,0,0,0.0172284,0.225366,0.0126591
Judicious-Increase,16,sat14_atco_enc1_opt2_05_4.cnf.hgr,160,72,0.03,1.01111,km1,374656,255713,437081,4779,6157,4732,520,0.000300172,0.632134,0.0582507,0,0,0.0399614,0.453565,0.0407693
Judicious-Increase,16,sat14_q_query_3_L80_coli.sat.cnf.dual.hgr,160,72,0.03,0.201325,km1,63800,8197,63845,1972,2006,1960,11,0.00257586,1.3838,0.0567201,0,0,0.42805,0.431006,0.118807
Judicious-Increase,16,sat14_manol-pipe-c10nidw.cnf.primal.hgr,160,72,0.03,0.0431575,km1,583840,534666,577628,11790,15471,11676,4195,0.00133501,1.35003,0.0978632,0,0,0.115146,0.82234,0.147662
Judicious-Increase,16,Hamrle3.mtx.hgr,160,72,0.03,0.0428919,km1,210984,194281,211379,10411,10493,10335,9,0.0027464,1.17144,0.017748,0,0,0.213803,0.323349,0.297301
Judicious-Increase,16,sat14_6s10.cnf.hgr,160,72,0.03,0.110849,km1,53594,46125,53172,1326,2208,918,1326,0.000582752,0.511372,0.0501627,0,0,0.0203033,0.393212,0.0255233
Judicious-Increase,16,Dubcova2.mtx.hgr,160,72,0.03,0.240786,km1,39098,31908,40405,653,689,647,25,0.000334021,0.320713,0.0445857,0,0,0.0320723,0.196825,0.0229503
Judicious-Increase,16,sat14_11pipe_k.cnf.primal.hgr,160,72,0.03,0.261181,km1,8810229,5310858,8808552,111502,116219,65663,57073,0.0855149,6.69776,0.377991,0,0,1.34512,2.18566,0.851381
Judicious-Increase,16,sat14_MD5-30-4.cnf.dual.hgr,160,72,0.03,0.389671,km1,6010,4513,6174,94,99,92,6,0.000256741,0.322475,0.0581184,0,0,0.0173316,0.219977,0.0133881
Judicious-Increase,16,sat14_SAT_dat.k80-24_1_rule_1.cnf.hgr,160,72,0.03,0.0795034,km1,874600,837923,874352,37392,39232,37052,302,0.00499453,6.1917,0.0932851,0,0,0.500067,4.08107,0.693666
Judicious-Increase,16,sat14_post-cbmc-aes-ee-r2-noholes.cnf.primal.hgr,160,72,0.03,0.0588942,km1,1094581,951376,1122370,16788,21493,16624,1548,0.000841153,2.77214,0.186737,0,0,0.116165,2.13914,0.144578
Judicious-Increase,16,ISPD98_ibm15.hgr,160,72,0.03,0.164356,km1,95715,58438,95679,1775,1910,1758,306,0.000566152,0.488543,0.0214417,0,0,0.0504068,0.302745,0.0587738
Judicious-Increase,16,Emilia_923.mtx.hgr,160,72,0.03,0.230849,km1,784233,547302,791766,10716,11001,10620,57,0.00187953,1.76606,0.0244015,0,0,0.673808,0.313479,0.432551
Judicious-Increase,16,atmosmodj.mtx.hgr,160,72,0.03,0.110691,km1,552022,470273,557242,11442,11627,11345,7,0.00245576,1.35931,0.0209519,0,0,0.299834,0.325332,0.378586
Judicious-Increase,16,sat14_SAT_dat.k100-24_1_rule_2.cnf.hgr,160,72,0.03,0.0697407,km1,986404,950517,990755,46122,48617,45751,302,0.00612569,7.89304,0.084275,0,0,0.621118,5.26496,0.899894
Judicious-Increase,16,sat14_MD5-28-2.cnf.primal.hgr,160,72,0.03,0.307692,km1,64383,46629,64857,796,868,789,100,3.216e-05,0.26392,0.00727944,0,0,0.0039944,0.23463,0.0136287
Judicious-Increase,16,ISPD98_ibm12.hgr,160,72,0.03,0.25618,km1,58303,33285,58268,851,1275,843,473,0.00028089,0.456884,0.0109331,0,0,0.0245374,0.369013,0.0275832
Judicious-Increase,16,sat14_6s133.cnf.hgr,160,72,0.03,0.0945274,km1,73051,63233,72596,1808,2704,1284,1456,0.000667913,0.53309,0.00621647,0,0,0.024479,0.442755,0.0308829
Judicious-Increase,16,sat14_q_query_3_L150_coli.sat.cnf.dual.hgr,160,72,0.03,0.490785,km1,130677,14394,130153,3869,3943,3855,11,0.0110449,2.97615,0.0402898,0,0,1.48256,0.501988,0.248652
Judicious-Increase,16,sat14_SAT_dat.k90.debugged.cnf.dual.hgr,160,72,0.03,0.0720264,km1,107123,83664,106217,9830,9927,9770,23,0.0264791,6.75599,0.129119,0,0,0.963416,4.11224,0.551674
Judicious-Increase,16,sat14_dated-10-11-u.cnf.hgr,160,72,0.03,0.0417136,km1,119943,110940,120940,4707,4868,4665,13,0.000737953,0.651141,0.0097891,0,0,0.0665466,0.384702,0.0851812
Judicious-Increase,16,sat14_SAT_dat.k100-24_1_rule_1.cnf.dual.hgr,160,72,0.03,0.0587465,km1,115971,90198,114368,10908,11076,10841,23,0.0213998,7.61951,0.128723,0,0,1.07066,4.71099,0.62036
Judicious-Increase,16,sat14_atco_enc1_opt1_15_240.cnf.dual.hgr,160,72,0.03,1.45405,km1,49607,20380,49249,698,750,692,11,0.00197278,1.04428,0.0469284,0,0,0.491015,0.278569,0.0664286
Judicious-Increase,16,ISPD98_ibm03.hgr,160,72,0.03,0.268966,km1,23586,13875,23663,320,398,317,100,8.248e-05,0.340756,0.00764517,0,0,0.00559271,0.304056,0.0124758
Judicious-Increase,16,sat14_6s16.cnf.primal.hgr,160,72,0.03,0.19797,km1,52626,46411,52448,2692,3482,836,2692,0.000839684,0.363549,0.00215926,0,0,0.00839588,0.322939,0.0180454
Judicious-Increase,16,sat14_c10bi_i.cnf.primal.hgr,160,72,0.03,0.0405728,km1,229410,202453,229464,6756,7384,3699,3715,0.00158755,0.874369,0.00606958,0,0,0.044768,0.722285,0.0523345
Judicious-Increase,16,sat14_10pipe_q0_k.cnf.primal.hgr,160,72,0.03,0.119342,km1,2637453,1948053,2652328,30117,35715,28744,9334,0.00134362,1.76544,0.043191,0,0,0.303229,0.869229,0.2127
Judicious-Increase,16,sat14_ctl_3791_556_unsat_pre.cnf.hgr,160,72,0.03,0.117117,km1,95275,76038,95193,1169,1259,1158,61,7.6211e-05,0.285027,0.00748969,0,0,0.00763764,0.240718,0.0188736
Judicious-Increase,16,pesa.mtx.hgr,160,72,0.03,0.324324,km1,9289,6737,9562,132,138,128,10,3.693e-05,0.185228,0.0153668,0,0,0.00273668,0.157862,0.0059609
Judicious-Increase,16,sat14_6s12.cnf.dual.hgr,160,72,0.03,0.176565,km1,13661,8953,13743,299,305,297,3,0.000228791,0.381573,0.0218355,0,0,0.019469,0.298441,0.0201842
Judicious-Increase,16,sat14_AProVE07-01.cnf.hgr,160,72,0.03,0.574468,km1,26538,21305,26496,985,1155,317,846,0.000391521,0.331648,0.000739472,0,0,0.00470012,0.307231,0.00912214
Judicious-Increase,16,ISPD98_ibm04.hgr,160,72,0.03,0.27907,km1,25754,16641,25627,526,848,343,526,0.000219381,0.294144,0.00115048,0,0,0.00752419,0.262561,0.0148717
Judicious-Increase,16,sat14_6s9.cnf.hgr,160,72,0.03,0.0862471,km1,53769,46464,53651,1758,2243,914,1348,0.000573753,0.493272,0.00363417,0,0,0.0196703,0.422735,0.0262297
Judicious-Increase,16,water_tank.mtx.hgr,160,72,0.03,0.586842,km1,103627,50709,107745,1032,1123,1015,54,0.000254361,0.445347,0.0635434,0,0,0.0470185,0.283037,0.0265911
