algorithm,threads,graph,k,seed,epsilon,imbalance,objective,km1,cut,initial_km1,judiciousLoad,initialJudiciousLoad,minLoad,maxHnDegree,maxBlockTime,partitionTime,judiciousTime,fmTime,lpTime,coarseningTime,ipTime,preprocessingTime
Judicious-Increase-better-tiebreaking,16,0-part_sm_part1_170859.repeats.hgr,2048,90,0.03,1.96429,km1,1725390,83205,1726427,957,1023,881,142,0.0195816,191.962,5.15939,0,0,0.853105,172.3,1.33788
Judicious-Increase-better-tiebreaking,16,0-part_sm_part3_31854.repeats.hgr,2048,90,0.03,0.5625,km1,1067223,66521,1067280,642,663,566,142,0.00466345,45.9135,0.443858,0,0,0.190727,43.4856,0.189199
Judicious-Increase-better-tiebreaking,16,0-part_sm_part12_20753.repeats.hgr,2048,90,0.03,0.363636,km1,927773,56683,927295,569,585,487,142,0.00280986,29.8727,0.205973,0,0,0.169764,28.2571,0.172747
Judicious-Increase-better-tiebreaking,16,0-part_sm_part24_11756.repeats.hgr,2048,90,0.03,0.666667,km1,717875,39477,717080,433,446,356,142,0.00183124,17.4866,0.170631,0,0,0.101571,16.4843,0.0978758
# commit fb3c53fb2ba7b9492b02fa85ca63c8c190044bb1
Judicious-Increase,16,0-part_59-s.repeats.hgr,48,100,0.03,2.5,km1,2101,236,2228,69,91,57,57,6.8608e-05,0.00641916,0.00215112,0,0,7.4892e-05,0.002115,0.00153143
Judicious-Increase,16,0-part_59-l.repeats.hgr,48,100,0.03,1.69565,km1,6440,1529,6441,375,378,322,57,0.00014572,0.0411126,0.00036657,0,0,0.000414751,0.0294136,0.00919684
Judicious-Increase,16,0-part_128-0.repeats.hgr,48,100,0.03,2.5,km1,13722,2245,13755,543,563,478,126,0.000123586,0.0298346,0.00109345,0,0,0.000156594,0.0182526,0.00857849
Judicious-Increase,16,0-part_128-s.repeats.hgr,48,100,0.03,2.8,km1,5752,566,5822,166,175,126,126,6.9939e-05,0.0101022,0.000581764,0,0,8.9786e-05,0.00497465,0.00367489
Judicious-Increase,16,0-part_128-l.repeats.hgr,48,100,0.03,0.629032,km1,25164,3911,25426,1025,1172,1003,126,0.000374782,0.10431,0.0100393,0,0,0.0145451,0.0456626,0.0253443
Judicious-Increase,16,0-part_404-s.repeats.hgr,48,100,0.03,5.61538,km1,19201,1019,19441,487,530,402,402,0.000791501,0.0721441,0.00303157,0,0,0.000166965,0.0368259,0.0279591
Judicious-Increase,16,0-part_404-l.repeats.hgr,48,100,0.03,2.97826,km1,36257,5849,36299,1639,1728,1542,402,0.000655617,0.199501,0.00342111,0,0,0.000617184,0.125481,0.0574098
Judicious-Increase,16,0-part_sm_part1_170859.repeats.hgr,48,100,0.03,0.632022,km1,362142,53601,360491,11690,12078,11593,142,0.0035537,4.69526,0.0334731,0,0,2.47071,0.327719,1.15349
Judicious-Increase,16,0-part_sm_part3_31854.repeats.hgr,48,100,0.03,0.222892,km1,239671,44500,239222,8896,9090,8823,142,0.00142065,1.28998,0.0154306,0,0,0.741084,0.228336,0.170601
Judicious-Increase,16,0-part_sm_part12_20753.repeats.hgr,48,100,0.03,0.147806,km1,218679,40479,219020,7994,8122,7935,142,0.000697545,1.10389,0.0108206,0,0,0.599075,0.2125,0.183425
Judicious-Increase,16,0-part_sm_part24_11756.repeats.hgr,48,100,0.03,0.281633,km1,178182,31804,178407,5814,5912,5763,142,0.000363009,0.644418,0.00623355,0,0,0.29837,0.190241,0.0971749
Judicious-Increase,16,0-part_59-s.repeats.hgr,48,51,0.03,3,km1,2225,249,2259,79,86,57,57,4.5313e-05,0.00480722,0.000395587,0,0,0.00011282,0.00212605,0.00161462
Judicious-Increase,16,0-part_59-l.repeats.hgr,48,51,0.03,1.56522,km1,6509,1589,6514,360,374,330,57,9.4331e-05,0.0423894,0.000988758,0,0,0.000536422,0.0306726,0.00847314
Judicious-Increase,16,0-part_128-0.repeats.hgr,48,51,0.03,1.94444,km1,14011,2244,13995,546,562,486,126,0.000155024,0.0299639,0.000902992,0,0,0.000400764,0.0186021,0.00835791
Judicious-Increase,16,0-part_128-s.repeats.hgr,48,51,0.03,3.4,km1,5670,495,5744,170,178,126,126,0.000121643,0.0101755,0.000433235,0,0,9.0248e-05,0.00480754,0.00405399
Judicious-Increase,16,0-part_128-l.repeats.hgr,48,51,0.03,0.451613,km1,24547,3914,24630,1016,1165,977,126,0.000484077,0.100464,0.00877151,0,0,0.0138026,0.0456324,0.0236815
Judicious-Increase,16,0-part_404-s.repeats.hgr,48,51,0.03,5.76923,km1,19447,1019,19480,498,530,402,402,0.000511849,0.0704326,0.00213922,0,0,0.000204689,0.0358074,0.0281169
Judicious-Increase,16,0-part_404-l.repeats.hgr,48,51,0.03,2.08696,km1,39583,6101,39948,1718,1805,1615,402,0.00123416,0.207177,0.0052676,0,0,0.00140321,0.122183,0.0653073
Judicious-Increase,16,0-part_sm_part1_170859.repeats.hgr,48,51,0.03,0.725,km1,366100,54125,366789,11777,12236,11689,142,0.0079932,4.65706,0.0368178,0,0,2.48142,0.362245,1.05969
Judicious-Increase,16,0-part_sm_part3_31854.repeats.hgr,48,51,0.03,0.356928,km1,245679,44137,245325,9032,9282,8946,142,0.00179934,1.49097,0.015335,0,0,0.887488,0.234487,0.199139
